"start_typeName","start_depthzone","start_alongshorezone","end_typeName","end_depthzone","end_alongshorezone","typeName","id","parentID","origID","time","horizPos1","horizPos2","vertPos","track","alive","age","ageInStage","number","size","weight","temperature","salinity"
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_050to150m",6,"benthic.juvenile",10595,10595,10595,"1997-09-09 08:20:00",-152.29321,58.89742,34.77077,"-152.29321:58.89742:-34.77077;","true",250.84722,0,600,42.00893,0,9.95965,31.99372
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_050to150m",6,"benthic.juvenile",10595,10595,10595,"1997-09-09 08:40:00",-152.29321,58.89742,34.77077,"-152.29321:58.89742:-34.77077;-152.29321:58.89742:-34.77077;","false",250.86111,0.01389,600,42.00893,0,9.95965,31.99372
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_050to150m",8,"benthic.juvenile",10601,10601,10601,"1997-09-11 20:00:00",-155.75013,55.95541,49.99683,"-155.75013:55.95541:-49.99683;","true",253.33333,0,600,42.24883,0,11.13173,32.54173
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_050to150m",8,"benthic.juvenile",10601,10601,10601,"1997-09-11 20:20:00",-155.75013,55.95541,49.99683,"-155.75013:55.95541:-49.99683;-155.75013:55.95541:-49.99683;","false",253.34722,0.01389,600,42.24883,0,11.13173,32.54173
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",5,"benthic.juvenile",10603,10603,10603,"1997-09-10 01:20:00",-151.4213,59.12245,34.01156,"-151.4213:59.12245:-34.01156;","true",251.55556,0,600,42.00893,0,10.18423,31.87057
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",5,"benthic.juvenile",10603,10603,10603,"1997-09-10 01:40:00",-151.4213,59.12245,34.01156,"-151.4213:59.12245:-34.01156;-151.4213:59.12245:-34.01156;","false",251.56944,0.01389,600,42.00893,0,10.18423,31.87057
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_050to150m",8,"benthic.juvenile",10614,10614,10614,"1997-09-10 16:00:00",-150.29412,59.45694,49.62036,"-150.29412:59.45694:-49.62036;","true",252.16667,0,600,42.1902,0,8.07377,32.26429
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_050to150m",8,"benthic.juvenile",10614,10614,10614,"1997-09-10 16:20:00",-150.29412,59.45694,49.62036,"-150.29412:59.45694:-49.62036;-150.29412:59.45694:-49.62036;","false",252.18056,0.01389,600,42.1902,0,8.07377,32.26429
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_050to150m",9,"benthic.juvenile",10615,10615,10615,"1997-09-10 01:40:00",-154.28085,57.65767,47.72623,"-154.28085:57.65767:-47.72623;","true",251.56944,0,600,42.02061,0,10.15948,32.01687
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_050to150m",9,"benthic.juvenile",10615,10615,10615,"1997-09-10 02:00:00",-154.28085,57.65767,47.72623,"-154.28085:57.65767:-47.72623;-154.28085:57.65767:-47.72623;","false",251.58333,0.01389,600,42.02061,0,10.15948,32.01687
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",10632,10632,10632,"1997-09-10 05:40:00",-148.83468,59.92655,44.26643,"-148.83468:59.92655:-44.26643;","true",251.73611,0,600,42.11409,0,8.46292,32.13364
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",10632,10632,10632,"1997-09-10 06:00:00",-148.83468,59.92655,44.26643,"-148.83468:59.92655:-44.26643;-148.83468:59.92655:-44.26643;","false",251.75,0.01389,600,42.11409,0,8.46292,32.13364
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_050to150m",9,"benthic.juvenile",10662,10662,10662,"1997-09-09 05:20:00",-152.22325,58.90033,37.83622,"-152.22325:58.90033:-37.83622;","true",250.72222,0,600,42.00893,0,9.99727,31.99529
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_050to150m",9,"benthic.juvenile",10662,10662,10662,"1997-09-09 05:40:00",-152.22325,58.90033,37.83622,"-152.22325:58.90033:-37.83622;-152.22325:58.90033:-37.83622;","false",250.73611,0.01389,600,42.00893,0,9.99727,31.99529
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_050to150m",6,"benthic.juvenile",10671,10671,10671,"1997-09-09 10:40:00",-154.17819,56.69115,19.38622,"-154.17819:56.69115:-19.38622;","true",250.94444,0,600,42.00893,0,11.79664,32.27702
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_050to150m",6,"benthic.juvenile",10671,10671,10671,"1997-09-09 11:00:00",-154.17819,56.69115,19.38622,"-154.17819:56.69115:-19.38622;-154.17819:56.69115:-19.38622;","false",250.95833,0.01389,600,42.00893,0,11.79664,32.27702
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",10,"benthic.juvenile",10691,10691,10691,"1997-09-13 11:40:00",-154.99538,56.55807,32.21909,"-154.99538:56.55807:-32.21909;","true",254.98611,0,600,42.01477,0,11.82438,32.33053
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",10,"benthic.juvenile",10691,10691,10691,"1997-09-13 12:00:00",-154.99538,56.55807,32.21909,"-154.99538:56.55807:-32.21909;-154.99538:56.55807:-32.21909;","false",255,0.01389,600,42.01477,0,11.82438,32.33053
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",10725,10725,10725,"1997-09-12 09:00:00",-147.80461,59.91859,46.82108,"-147.80461:59.91859:-46.82108;","true",253.875,0,600,42.01477,0,7.53015,32.22072
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",10725,10725,10725,"1997-09-12 09:20:00",-147.80461,59.91859,46.82108,"-147.80461:59.91859:-46.82108;-147.80461:59.91859:-46.82108;","false",253.88889,0.01389,600,42.01477,0,7.53015,32.22072
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_050to150m",8,"benthic.juvenile",10738,10738,10738,"1997-09-16 22:40:00",-152.96349,56.43328,49.48535,"-152.96349:56.43328:-49.48535;","true",258.44444,0,600,43.58996,0,8.1072,32.60846
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_050to150m",8,"benthic.juvenile",10738,10738,10738,"1997-09-16 23:00:00",-152.96349,56.43328,49.48535,"-152.96349:56.43328:-49.48535;-152.96349:56.43328:-49.48535;","false",258.45833,0.01389,600,43.58996,0,8.1072,32.60846
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",8,"benthic.juvenile",10770,10770,10770,"1997-09-12 07:40:00",-155.36408,56.24096,42.60688,"-155.36408:56.24096:-42.60688;","true",253.81944,0,600,42.01477,0,11.96868,32.47361
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",8,"benthic.juvenile",10770,10770,10770,"1997-09-12 08:00:00",-155.36408,56.24096,42.60688,"-155.36408:56.24096:-42.60688;-155.36408:56.24096:-42.60688;","false",253.83333,0.01389,600,42.01477,0,11.96868,32.47361
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",10782,10782,10782,"1997-09-11 11:20:00",-150.29977,59.45348,47.65568,"-150.29977:59.45348:-47.65568;","true",252.97222,0,600,42.01477,0,8.1424,32.25531
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",10782,10782,10782,"1997-09-11 11:40:00",-150.29977,59.45348,47.65568,"-150.29977:59.45348:-47.65568;-150.29977:59.45348:-47.65568;","false",252.98611,0.01389,600,42.01477,0,8.1424,32.25531
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",13,"benthic.juvenile",10784,10784,10784,"1997-09-09 23:20:00",-153.37232,58.09527,47.80501,"-153.37232:58.09527:-47.80501;","true",251.47222,0,600,42.01477,0,6.64339,32.21991
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",13,"benthic.juvenile",10784,10784,10784,"1997-09-09 23:40:00",-153.37232,58.09527,47.80501,"-153.37232:58.09527:-47.80501;-153.37232:58.09527:-47.80501;","false",251.48611,0.01389,600,42.01477,0,6.64339,32.21991
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",10,"benthic.juvenile",10798,10798,10798,"1997-09-13 06:00:00",-152.15265,57.62568,35.61057,"-152.15265:57.62568:-35.61057;","true",254.75,0,600,42.00893,0,10.58309,32.15963
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",10,"benthic.juvenile",10798,10798,10798,"1997-09-13 06:20:00",-152.15265,57.62568,35.61057,"-152.15265:57.62568:-35.61057;-152.15265:57.62568:-35.61057;","false",254.76389,0.01389,600,42.00893,0,10.58309,32.15963
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",10804,10804,10804,"1997-09-10 11:40:00",-152.2931,58.89737,39.16325,"-152.2931:58.89737:-39.16325;","true",251.98611,0,600,42.01477,0,9.56294,32.0565
"egg01","SpawningArea_300to600m",5,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",10804,10804,10804,"1997-09-10 12:00:00",-152.2931,58.89737,39.16325,"-152.2931:58.89737:-39.16325;-152.2931:58.89737:-39.16325;","false",252,0.01389,600,42.01477,0,9.56294,32.0565
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",10842,10842,10842,"1997-09-10 02:00:00",-152.33976,58.54823,31.27554,"-152.33976:58.54823:-31.27554;","true",251.58333,0,600,42.01477,0,9.66878,31.92062
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",10842,10842,10842,"1997-09-10 02:20:00",-152.33976,58.54823,31.27554,"-152.33976:58.54823:-31.27554;-152.33976:58.54823:-31.27554;","false",251.59722,0.01389,600,42.01477,0,9.66878,31.92062
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",7,"benthic.juvenile",10850,10850,10850,"1997-09-12 00:40:00",-153.20428,56.46081,48.0934,"-153.20428:56.46081:-48.0934;","true",253.52778,0,600,42.01477,0,8.59406,32.5831
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",7,"benthic.juvenile",10850,10850,10850,"1997-09-12 01:00:00",-153.20428,56.46081,48.0934,"-153.20428:56.46081:-48.0934;-153.20428:56.46081:-48.0934;","false",253.54167,0.01389,600,42.01477,0,8.59406,32.5831
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",8,"benthic.juvenile",10858,10858,10858,"1997-09-12 23:00:00",-159.50214,55.67867,49.62133,"-159.50214:55.67867:-49.62133;","true",254.45833,0,600,42.26644,0,9.1456,31.73791
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",8,"benthic.juvenile",10858,10858,10858,"1997-09-12 23:20:00",-159.50214,55.67867,49.62133,"-159.50214:55.67867:-49.62133;-159.50214:55.67867:-49.62133;","false",254.47222,0.01389,600,42.26644,0,9.1456,31.73791
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",11,"benthic.juvenile",10868,10868,10868,"1997-09-11 12:40:00",-157.25844,56.77709,17.60012,"-157.25844:56.77709:-17.60012;","true",253.02778,0,600,42.00893,0,10.92132,31.34401
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",11,"benthic.juvenile",10868,10868,10868,"1997-09-11 13:00:00",-157.25844,56.77709,17.60012,"-157.25844:56.77709:-17.60012;-157.25844:56.77709:-17.60012;","false",253.04167,0.01389,600,42.00893,0,10.92132,31.34401
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",10883,10883,10883,"1997-09-13 02:40:00",-152.38647,58.50159,38.89097,"-152.38647:58.50159:-38.89097;","true",254.61111,0,600,42.00893,0,9.9211,31.9313
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",10883,10883,10883,"1997-09-13 03:00:00",-152.38647,58.50159,38.89097,"-152.38647:58.50159:-38.89097;-152.38647:58.50159:-38.89097;","false",254.625,0.01389,600,42.00893,0,9.9211,31.9313
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",8,"benthic.juvenile",10905,10905,10905,"1997-09-16 01:20:00",-151.95973,58.35484,49.07782,"-151.95973:58.35484:-49.07782;","true",257.55556,0,600,43.55365,0,9.85042,31.94425
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",8,"benthic.juvenile",10905,10905,10905,"1997-09-16 01:40:00",-151.95973,58.35484,49.07782,"-151.95973:58.35484:-49.07782;-151.95973:58.35484:-49.07782;","false",257.56944,0.01389,600,43.55365,0,9.85042,31.94425
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",7,"benthic.juvenile",10910,10910,10910,"1997-09-15 07:40:00",-153.11039,56.46047,49.33695,"-153.11039:56.46047:-49.33695;","true",256.81944,0,600,43.39063,0,8.33199,32.60019
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",7,"benthic.juvenile",10910,10910,10910,"1997-09-15 08:00:00",-153.11039,56.46047,49.33695,"-153.11039:56.46047:-49.33695;-153.11039:56.46047:-49.33695;","false",256.83333,0.01389,600,43.39063,0,8.33199,32.60019
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",9,"benthic.juvenile",10998,10998,10998,"1997-09-15 20:40:00",-153.47906,57.07962,49.9913,"-153.47906:57.07962:-49.9913;","true",257.36111,0,600,42.88139,0,10.50465,32.3565
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",9,"benthic.juvenile",10998,10998,10998,"1997-09-15 21:00:00",-153.47906,57.07962,49.9913,"-153.47906:57.07962:-49.9913;-153.47906:57.07962:-49.9913;","false",257.375,0.01389,600,42.88139,0,10.50465,32.3565
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",11017,11017,11017,"1997-09-16 21:00:00",-153.04115,56.44904,48.91004,"-153.04115:56.44904:-48.91004;","true",258.375,0,600,43.30032,0,8.27143,32.60414
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",11017,11017,11017,"1997-09-16 21:20:00",-153.04115,56.44904,48.91004,"-153.04115:56.44904:-48.91004;-153.04115:56.44904:-48.91004;","false",258.38889,0.01389,600,43.30032,0,8.27143,32.60414
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",11064,11064,11064,"1997-09-11 22:40:00",-152.22298,58.90049,37.61994,"-152.22298:58.90049:-37.61994;","true",253.44444,0,600,42.00893,0,9.27175,32.10021
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",11064,11064,11064,"1997-09-11 23:00:00",-152.22298,58.90049,37.61994,"-152.22298:58.90049:-37.61994;-152.22298:58.90049:-37.61994;","false",253.45833,0.01389,600,42.00893,0,9.27175,32.10021
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",10,"benthic.juvenile",11066,11066,11066,"1997-09-13 03:40:00",-154.6763,56.77106,35.31792,"-154.6763:56.77106:-35.31792;","true",254.65278,0,600,42.01477,0,12.98078,32.309
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",10,"benthic.juvenile",11066,11066,11066,"1997-09-13 04:00:00",-154.6763,56.77106,35.31792,"-154.6763:56.77106:-35.31792;-154.6763:56.77106:-35.31792;","false",254.66667,0.01389,600,42.01477,0,12.98078,32.309
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",11070,11070,11070,"1997-09-12 15:40:00",-144.52561,59.87642,29.75286,"-144.52561:59.87642:-29.75286;","true",254.15278,0,600,42.00893,0,13.30415,31.23798
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",11070,11070,11070,"1997-09-12 16:00:00",-144.52561,59.87642,29.75286,"-144.52561:59.87642:-29.75286;-144.52561:59.87642:-29.75286;","false",254.16667,0.01389,600,42.00893,0,13.30415,31.23798
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",8,"benthic.juvenile",11093,11093,11093,"1997-09-10 04:00:00",-151.95207,58.31078,30.52713,"-151.95207:58.31078:-30.52713;","true",251.66667,0,600,42.01477,0,9.41878,32.00948
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",8,"benthic.juvenile",11093,11093,11093,"1997-09-10 04:20:00",-151.95207,58.31078,30.52713,"-151.95207:58.31078:-30.52713;-151.95207:58.31078:-30.52713;","false",251.68056,0.01389,600,42.01477,0,9.41878,32.00948
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",13,"benthic.juvenile",11095,11095,11095,"1997-09-13 11:40:00",-147.66475,59.99329,48.27892,"-147.66475:59.99329:-48.27892;","true",254.98611,0,600,42.01477,0,7.61047,32.19241
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",13,"benthic.juvenile",11095,11095,11095,"1997-09-13 12:00:00",-147.66475,59.99329,48.27892,"-147.66475:59.99329:-48.27892;-147.66475:59.99329:-48.27892;","false",255,0.01389,600,42.01477,0,7.61047,32.19241
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",7,"benthic.juvenile",11128,11128,11128,"1997-09-10 03:00:00",-152.06409,58.36063,45.35073,"-152.06409:58.36063:-45.35073;","true",251.625,0,600,42.01477,0,8.56878,32.13758
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",7,"benthic.juvenile",11128,11128,11128,"1997-09-10 03:20:00",-152.06409,58.36063,45.35073,"-152.06409:58.36063:-45.35073;-152.06409:58.36063:-45.35073;","false",251.63889,0.01389,600,42.01477,0,8.56878,32.13758
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",8,"benthic.juvenile",11134,11134,11134,"1997-09-09 23:00:00",-152.13598,58.15602,37.89417,"-152.13598:58.15602:-37.89417;","true",251.45833,0,600,42.01477,0,9.17507,32.25996
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",8,"benthic.juvenile",11134,11134,11134,"1997-09-09 23:20:00",-152.13598,58.15602,37.89417,"-152.13598:58.15602:-37.89417;-152.13598:58.15602:-37.89417;","false",251.47222,0.01389,600,42.01477,0,9.17507,32.25996
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",9,"benthic.juvenile",11135,11135,11135,"1997-09-09 18:20:00",-154.04541,56.69905,13.13639,"-154.04541:56.69905:-13.13639;","true",251.26389,0,600,42.00893,0,11.36335,32.2768
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_050to150m",9,"benthic.juvenile",11135,11135,11135,"1997-09-09 18:40:00",-154.04541,56.69905,13.13639,"-154.04541:56.69905:-13.13639;-154.04541:56.69905:-13.13639;","false",251.27778,0.01389,600,42.00893,0,11.36335,32.2768
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",11149,11149,11149,"1997-09-10 21:00:00",-150.34646,59.42638,38.5843,"-150.34646:59.42638:-38.5843;","true",252.375,0,600,42.00893,0,8.85443,32.15485
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",11149,11149,11149,"1997-09-10 21:20:00",-150.34646,59.42638,38.5843,"-150.34646:59.42638:-38.5843;-150.34646:59.42638:-38.5843;","false",252.38889,0.01389,600,42.00893,0,8.85443,32.15485
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",10,"benthic.juvenile",11206,11206,11206,"1997-09-12 12:40:00",-161.28094,55.34324,24.24639,"-161.28094:55.34324:-24.24639;","true",254.02778,0,600,42.00893,0,10.41387,31.24098
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",10,"benthic.juvenile",11206,11206,11206,"1997-09-12 13:00:00",-161.28094,55.34324,24.24639,"-161.28094:55.34324:-24.24639;-161.28094:55.34324:-24.24639;","false",254.04167,0.01389,600,42.00893,0,10.41387,31.24098
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",6,"benthic.juvenile",11294,11294,11294,"1997-09-10 14:00:00",-142.47471,60.05564,34.68213,"-142.47471:60.05564:-34.68213;","true",252.08333,0,600,42.00893,0,14.36662,30.64778
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",6,"benthic.juvenile",11294,11294,11294,"1997-09-10 14:20:00",-142.47471,60.05564,34.68213,"-142.47471:60.05564:-34.68213;-142.47471:60.05564:-34.68213;","false",252.09722,0.01389,600,42.00893,0,14.36662,30.64778
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",6,"benthic.juvenile",11340,11340,11340,"1997-09-11 04:00:00",-154.01613,56.71926,13.37393,"-154.01613:56.71926:-13.37393;","true",252.66667,0,600,42.00893,0,11.28054,32.26471
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",6,"benthic.juvenile",11340,11340,11340,"1997-09-11 04:20:00",-154.01613,56.71926,13.37393,"-154.01613:56.71926:-13.37393;-154.01613:56.71926:-13.37393;","false",252.68056,0.01389,600,42.00893,0,11.28054,32.26471
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",6,"benthic.juvenile",11370,11370,11370,"1997-09-10 12:00:00",-140.1345,59.73293,34.39678,"-140.1345:59.73293:-34.39678;","true",252,0,600,42.01477,0,11.5748,31.76358
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",6,"benthic.juvenile",11370,11370,11370,"1997-09-10 12:20:00",-140.1345,59.73293,34.39678,"-140.1345:59.73293:-34.39678;-140.1345:59.73293:-34.39678;","false",252.01389,0.01389,600,42.01477,0,12.10309,31.62623
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",5,"benthic.juvenile",11379,11379,11379,"1997-09-09 13:20:00",-152.22355,58.90045,37.52627,"-152.22355:58.90045:-37.52627;","true",251.05556,0,600,42.00893,0,9.59322,32.05434
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",5,"benthic.juvenile",11379,11379,11379,"1997-09-09 13:40:00",-152.22355,58.90045,37.52627,"-152.22355:58.90045:-37.52627;-152.22355:58.90045:-37.52627;","false",251.06944,0.01389,600,42.00893,0,9.59322,32.05434
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",5,"benthic.juvenile",11387,11387,11387,"1997-09-09 15:00:00",-148.6873,59.9451,27.87254,"-148.6873:59.9451:-27.87254;","true",251.125,0,600,42.00893,0,10.55915,31.68985
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",5,"benthic.juvenile",11387,11387,11387,"1997-09-09 15:20:00",-148.6873,59.9451,27.87254,"-148.6873:59.9451:-27.87254;-148.6873:59.9451:-27.87254;","false",251.13889,0.01389,600,42.00893,0,10.55915,31.68985
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",5,"benthic.juvenile",11402,11402,11402,"1997-09-09 10:00:00",-142.04231,60.00834,28.87902,"-142.04231:60.00834:-28.87902;","true",250.91667,0,600,42.00893,0,14.2161,31.4549
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",5,"benthic.juvenile",11402,11402,11402,"1997-09-09 10:20:00",-142.04231,60.00834,28.87902,"-142.04231:60.00834:-28.87902;-142.04231:60.00834:-28.87902;","false",250.93056,0.01389,600,42.00893,0,14.2161,31.4549
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",11413,11413,11413,"1997-09-10 07:40:00",-156.32379,57.30075,21.46485,"-156.32379:57.30075:-21.46485;","true",251.81944,0,600,42.00893,0,11.91083,31.34097
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",9,"benthic.juvenile",11413,11413,11413,"1997-09-10 08:00:00",-156.32379,57.30075,21.46485,"-156.32379:57.30075:-21.46485;-156.32379:57.30075:-21.46485;","false",251.83333,0.01389,600,42.00893,0,11.91083,31.34097
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",8,"benthic.juvenile",11448,11448,11448,"1997-09-11 00:40:00",-152.37104,58.52837,25.61991,"-152.37104:58.52837:-25.61991;","true",252.52778,0,600,42.00893,0,9.62447,31.93689
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",8,"benthic.juvenile",11448,11448,11448,"1997-09-11 01:00:00",-152.37104,58.52837,25.61991,"-152.37104:58.52837:-25.61991;-152.37104:58.52837:-25.61991;","false",252.54167,0.01389,600,42.00893,0,9.62447,31.93689
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",8,"benthic.juvenile",11507,11507,11507,"1997-09-13 10:40:00",-154.38923,56.69036,26.5539,"-154.38923:56.69036:-26.5539;","true",254.94444,0,600,42.00893,0,12.87612,32.2995
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",8,"benthic.juvenile",11507,11507,11507,"1997-09-13 11:00:00",-154.38923,56.69036,26.5539,"-154.38923:56.69036:-26.5539;-154.38923:56.69036:-26.5539;","false",254.95833,0.01389,600,42.00893,0,12.87612,32.2995
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",8,"benthic.juvenile",11525,11525,11525,"1997-09-13 00:00:00",-152.54914,57.93676,46.86075,"-152.54914:57.93676:-46.86075;","true",254.5,0,600,42.01477,0,8.96859,32.28323
"egg01","SpawningArea_300to600m",4,"benthic.juvenile","NurseryArea_000to050m",8,"benthic.juvenile",11525,11525,11525,"1997-09-13 00:20:00",-152.54914,57.93676,46.86075,"-152.54914:57.93676:-46.86075;-152.54914:57.93676:-46.86075;","false",254.51389,0.01389,600,42.01477,0,8.96859,32.28323
"egg01","SpawningArea_300to600m",3,"benthic.juvenile","NurseryArea_050to150m",7,"benthic.juvenile",11536,11536,11536,"1997-09-13 01:40:00",-160.48906,55.17009,31.29407,"-160.48906:55.17009:-31.29407;","true",254.56944,0,600,42.00893,0,9.78132,31.61518
"egg01","SpawningArea_300to600m",3,"benthic.juvenile","NurseryArea_050to150m",7,"benthic.juvenile",11536,11536,11536,"1997-09-13 02:00:00",-160.48906,55.17009,31.29407,"-160.48906:55.17009:-31.29407;-160.48906:55.17009:-31.29407;","false",254.58333,0.01389,600,42.00893,0,9.78132,31.61518
"egg01","SpawningArea_300to600m",3,"benthic.juvenile","NurseryArea_000to050m",8,"benthic.juvenile",11549,11549,11549,"1997-09-13 11:00:00",-155.26735,56.11388,35.14769,"-155.26735:56.11388:-35.14769;","true",254.95833,0,600,42.01477,0,11.32559,32.41198
